"taxon","family","class","guild","limit","side","lat1","lat2","dLat","lon1","lon2","dLon","site1","site2","N_site","temp1","temp2","dTemp","total_log1","total_log2","pop_trend","presence","range","trophic_level","trophic_group","max_length","water_column","habitat","max_depth","therm_max","therm_mid","sgi","region","latitude","longitude","dSST"
"Chromis agilis","Pomacentridae","Actinopterygii","tropical","southern","west",-13.8954000000001,-13.8954000000001,0,146.5576,146.5576,0,"CS157","CS157",84,27.273488372093,27.5566621067031,0.283173734610102,2.6094379124341,2.94591014905531,0.336472236621213,"common",2703,3,"Planktivore",7.5,"Demersal","coral",65,29.709,26.7005,17.2975166,"N",-13.8954,146.5576,0.283173734610102
"Chromis agilis","Pomacentridae","Actinopterygii","tropical","northern","both",-16.2860099999999,-16.2927,-0.00669000000010556,149.959580000001,149.961379999998,0.00179999999699021,"CS144","CS145",84,26.9542954856361,27.5032219790242,0.548926493388102,4.87120101090789,5.29045944114839,0.4192584302405,"common",2703,3,"Planktivore",7.5,"Demersal","coral",65,29.709,26.7005,17.2975166,"N",-16.28601,149.95958,0.304281805745603
"Chromis agilis","Pomacentridae","Actinopterygii","tropical","southern","east",-22.1898500000002,-23.2447400000001,-1.05488999999988,155.355469999998,155.542329999999,0.186860000000621,"CS39","CS24",84,25.0931737346101,25.3179069767442,0.2247332421341,7.80461452006262,8.22620901010067,0.421594490038047,"common",2703,3,"Planktivore",7.5,"Demersal","coral",65,29.709,26.7005,17.2975166,"N",-22.18985,155.35547,0.0190697674418985
"Chromis amboinensis","Pomacentridae","Actinopterygii","tropical","southern","east",-17.7150500000001,-18.2688300000001,-0.553779999999986,148.437300000001,147.37874,-1.05856000000114,"CS127","GBR179",98,26.4251983584131,26.8331288343558,0.407930475942702,8.6231530684769,8.63046126178363,0.00730819330672361,"common",1770,2.7,"Planktivore",9,"Demersal","coral",70,31.1112,28.18315,13.039226,"N",-17.71505,148.4373,0.153775649794802
"Chromis amboinensis","Pomacentridae","Actinopterygii","tropical","southern","west",-16.78849,-17.2842999999998,-0.495809999999796,146.268489999997,119.376900000002,-26.8915899999957,"GBR204","NWS87",98,26.7580346557227,28.1959233926129,1.43788873689017,9.57451825803551,8.83399634170946,-0.740521916326047,"common",1770,2.7,"Planktivore",9,"Demersal","coral",70,31.1112,28.18315,13.039226,"N",-16.78849,146.26849,0.6776143523246
"Chromis amboinensis","Pomacentridae","Actinopterygii","tropical","northern","both",-9.9859499999999,-9.95129999999991,0.0346499999999885,144.679230000001,144.031780000001,-0.647449999999878,"CS205","TS21",98,27.1434336525308,27.3741039671683,0.2306703146375,6.95583736946483,6.48479693349065,-0.471040435974176,"common",1770,2.7,"Planktivore",9,"Demersal","coral",70,31.1112,28.18315,13.039226,"N",-9.98595,144.67923,0.815704278503702
"Chromis atripectoralis","Pomacentridae","Actinopterygii","tropical","southern","east",-23.8992899999998,-31.5425200000011,-7.64323000000127,152.393609999999,159.061940000004,6.66833000000435,"GBR3","LHI40",231,24.8077291381669,21.8567099863201,-2.9510191518468,10.4825026327699,9.19808924895612,-1.28441338381381,"common",3614,3.1,"Planktivore",12,"Demersal","coral",29,31.144,25.703,20.7945666,"N",-23.89929,152.39361,0.100136798905602
"Chromis atripectoralis","Pomacentridae","Actinopterygii","tropical","southern","west",-23.3192500000004,-23.3192500000004,0,113.780700000003,113.780700000003,0,"NMP-P2","NMP-P2",231,24.9530164158686,24.6639505412067,-0.289065874661922,10.7094172487076,10.7132346254159,0.00381737670826787,"common",3614,3.1,"Planktivore",12,"Demersal","coral",29,31.144,25.703,20.7945666,"SW",-23.31925,113.7807,-0.298007258564798
"Chromis atripectoralis","Pomacentridae","Actinopterygii","tropical","northern","both",-10.3256700000001,-9.97456000000019,0.351109999999908,132.706080000002,144.693999999997,11.9879199999945,"NT21","CS209",231,28.3042270861833,27.7071462804849,-0.597080805698379,8.35115822643069,7.96790920180188,-0.38324902462881,"common",3614,3.1,"Planktivore",12,"Demersal","coral",29,31.144,25.703,20.7945666,"N",-10.32567,132.70608,0.364056742199502
"Chromis atripes","Pomacentridae","Actinopterygii","tropical","southern","west",-17.2530200000001,-17.3551599999998,-0.1021399999997,119.36037,119.383930000001,0.0235600000005434,"NWS89","NWS101",155,27.9820656634747,28.1526538987688,0.170588235294101,9.18032087477368,9.63266244122235,0.452341566448666,"common",1700,2.6,"Planktivore",9,"Demersal","coral",40,31.17,27.701,4.3853745,"N",-17.25302,119.36037,0.212311901504801
"Chromis atripes","Pomacentridae","Actinopterygii","tropical","northern","both",-10.03484,-9.97456000000019,0.0602799999998016,144.698929999999,144.693999999997,-0.00493000000236066,"CS194","CS209",155,27.1813269493844,27.6441483678475,0.462821418463125,6.89164421182577,6.97888576490112,0.0872415530753505,"common",1700,2.6,"Planktivore",9,"Demersal","coral",40,31.17,27.701,4.3853745,"N",-10.03484,144.69893,0.290314637482901
"Chromis atripes","Pomacentridae","Actinopterygii","tropical","southern","east",-17.7030400000002,-18.2688300000001,-0.5657899999999,148.461760000001,147.37874,-1.08302000000111,"CS129","GBR179",155,26.4336662106703,26.8331288343558,0.399462623685501,9.10379671298179,8.55066124310533,-0.553135469876459,"common",1700,2.6,"Planktivore",9,"Demersal","coral",40,31.17,27.701,4.3853745,"N",-17.70304,148.46176,0.148276333789301
"Chromis chrysura","Pomacentridae","Actinopterygii","tropical","southern","east",-23.2447400000001,-23.2472500000002,-0.00251000000010038,155.542329999999,155.53484,-0.0074899999989384,"CS24","CS20",78,24.6402599179207,25.3179069767442,0.677647058823499,9.61902749729751,9.72631895096224,0.107291453664738,"rare",1668,3,"Planktivore",14,"Demersal","coral",45,29.366,25.58,12.1289332,"N",-23.24474,155.54233,0.677647058823499
"Chromis chrysura","Pomacentridae","Actinopterygii","tropical","northern","both",-16.9357300000001,-16.4682300000002,0.467499999999866,149.99411,147.864719999999,-2.12939000000097,"CS14","CS152",78,26.799658002736,27.2263885088919,0.426730506155902,6.68017260901707,6.82600010738045,0.145827498363382,"rare",1668,3,"Planktivore",14,"Demersal","coral",45,29.366,25.58,12.1289332,"N",-16.93573,149.99411,0.833956043128051
"Chromis chrysura","Pomacentridae","Actinopterygii","tropical","southern","west",-11.13407,-14.6552800000001,-3.52121000000007,129.912519999999,145.450489999997,15.5379699999976,"OS6","GBR229",78,28.7780437756498,27.047210031348,-1.7308337443018,4.13549421592915,6.62040086571715,2.484906649788,"rare",1668,3,"Planktivore",14,"Demersal","coral",45,29.366,25.58,12.1289332,"N",-11.13407,129.91252,0.165738042532002
"Chromis hypsilepis","Pomacentridae","Actinopterygii","temperate","southern","both",-35.8345699999996,-35.8167199999996,0.0178499999999744,150.208849999998,150.234299999997,0.025449999999779,"BMP-S14","BMP-S16",213,18.9734045827633,19.4515047879617,0.478100205198352,11.3753644261635,11.5021866815524,0.126822255388813,"common",504,2.7,"Planktivore",16,"Demersal","coral",40,25.2,20.131575,26.9894292,"SE",-35.83457,150.20885,0.662626538987698
"Chromis hypsilepis","Pomacentridae","Actinopterygii","temperate","northern","west",-39.2151500000015,-39.2151500000015,0,146.992389999999,146.992389999999,0,"KG-S23","KG-S23",213,15.6487004103967,15.6050980392157,-0.0436023711810325,-Inf,1,Inf,"common",504,2.7,"Planktivore",16,"Demersal","coral",40,25.2,20.131575,26.9894292,"S",-39.21515,146.99239,-1.06318705625635
"Chromis hypsilepis","Pomacentridae","Actinopterygii","temperate","northern","east",-29.1173099999998,-29.0617199999999,0.0555899999999205,167.941709999999,167.95021,0.00850000000104956,"NI7","NI14",213,21.3135020519836,22.5624433528168,1.24894130083325,8.43070708254597,8.55747290161475,0.126765819068778,"common",504,2.7,"Planktivore",16,"Demersal","coral",40,25.2,20.131575,26.9894292,"SE",-29.11731,167.94171,1.5339835281605
"Chromis iomelas","Pomacentridae","Actinopterygii","tropical","southern","west",-13.8954000000001,-13.8954000000001,0,146.5576,146.5576,0,"CS157","CS157",127,27.273488372093,27.5566621067031,0.283173734610102,7.79794041297493,7.60665018619822,-0.191290226776715,"common",2663,2.7,"Planktivore",8,"Demersal","coral",35,29.946,27.22825,9.4979032,"N",-13.8954,146.5576,0.283173734610102
"Chromis iomelas","Pomacentridae","Actinopterygii","tropical","northern","both",-10.2273299999999,-12.8769499999999,-2.64961999999993,144.58955,143.820340000003,-0.769209999997514,"CS197","GBR60",127,27.1178248974008,27.2436662106703,0.125841313269497,7.1527326947041,6.91620206260743,-0.236530632096669,"common",2663,2.7,"Planktivore",8,"Demersal","coral",35,29.946,27.22825,9.4979032,"N",-10.22733,144.58955,0.458864569083499
"Chromis iomelas","Pomacentridae","Actinopterygii","tropical","southern","east",-21.2506599999998,-21.2479999999997,0.00266000000008759,155.758289999999,155.763609999999,0.00532000000015387,"CS54","CS56",127,25.2469493844049,25.5267852257182,0.2798358413133,9.99131333617381,9.74941540666365,-0.241897929510161,"common",2663,2.7,"Planktivore",8,"Demersal","coral",35,29.946,27.22825,9.4979032,"N",-21.25066,155.75829,0.0346511627906985
"Chromis lepidolepis","Pomacentridae","Actinopterygii","tropical","southern","west",-14.1266800000001,-17.0666000000001,-2.93992000000004,121.945460000001,119.640270000002,-2.30518999999884,"NWS29","NWS78",163,28.8441176470588,28.2939945280438,-0.550123119014998,8.42117752859539,9.45977592054629,1.03859839195089,"common",2526,3.4,"Planktivore",9,"Demersal","coral",43,31.284,27.843,14.3975191,"N",-14.12668,121.94546,0.00447332421340008
"Chromis lepidolepis","Pomacentridae","Actinopterygii","tropical","southern","east",-23.2573799999996,-30.1593199999993,-6.90193999999972,151.94713,153.225700000004,1.27857000000384,"GBR249","SI19",163,24.7399042407661,22.5444459644323,-2.1954582763338,7.50727771238501,7.44730586254121,-0.0599718498437989,"common",2526,3.4,"Planktivore",9,"Demersal","coral",43,31.284,27.843,14.3975191,"N",-23.25738,151.94713,-0.0711354309166019
"Chromis lepidolepis","Pomacentridae","Actinopterygii","tropical","northern","both",-9.88452999999996,-9.97456000000019,-0.090030000000235,129.41618,144.693999999997,15.2778199999965,"OS4","CS209",163,28.5170451436388,27.5948153214774,-0.922229822161402,5.81218435537242,6.64190707093811,0.829722715565697,"common",2526,3.4,"Planktivore",9,"Demersal","coral",43,31.284,27.843,14.3975191,"N",-9.88453,129.41618,0.2037519578105
"Chromis margaritifer","Pomacentridae","Actinopterygii","tropical","southern","west",-17.5479999999999,-17.6100999999999,-0.0620999999999938,118.973700000001,118.970000000001,-0.0036999999999523,"NWS57","NWS50",295,27.8652530779754,28.0337893296854,0.168536251710002,10.2827540524852,10.6489823247789,0.366228272293677,"common",3089,3,"Planktivore",9,"Demersal","coral",NA,31.224,27.229625,20.8407676,"N",-17.548,118.9737,0.216142270861802
"Chromis margaritifer","Pomacentridae","Actinopterygii","tropical","southern","east",-23.1778000000001,-29.4540699999998,-6.27626999999968,151.915429999997,159.048569999999,7.13314000000244,"GBR257","EMR16",295,24.7921614227086,22.5919288645691,-2.2002325581395,9.2451219664786,9.25504890275229,0.00992693627368979,"common",3089,3,"Planktivore",9,"Demersal","coral",NA,31.224,27.229625,20.8407676,"N",-23.1778,151.91543,-0.0726128590970987
"Chromis margaritifer","Pomacentridae","Actinopterygii","tropical","northern","both",-9.97456000000019,-9.95826000000009,0.0163000000001006,144.693999999997,144.150609999998,-0.543389999998396,"CS209","TS20",295,27.1434336525308,27.3383857729138,0.194952120383,7.64118216974059,7.92657703322272,0.285394863482134,"common",3089,3,"Planktivore",9,"Demersal","coral",NA,31.224,27.229625,20.8407676,"N",-9.97456,144.694,0.815704278503702
"Chromis retrofasciata","Pomacentridae","Actinopterygii","tropical","southern","west",-13.87003,-13.8011700000001,0.0688599999999777,146.577650000003,146.546130000002,-0.0315200000011373,"CS158","CS184",54,27.2754309165527,27.5611627906977,0.285731874145,7.94889722231331,7.89162589705225,-0.057271325261059,"rare",1488,2.7,"Planktivore",4,"Demersal","coral",65,31.4951,28.4445,4.509234,"N",-13.87003,146.57765,-0.00461012311900078
"Chromis retrofasciata","Pomacentridae","Actinopterygii","tropical","southern","east",-16.9300700000002,-16.9613399999999,-0.0312699999996831,149.193320000002,149.905469999999,0.712149999997479,"CS12","CS18",54,26.8132421340629,27.0467989056088,0.233556771545899,4.2188758248682,6.41164605185504,2.19277022698684,"rare",1488,2.7,"Planktivore",4,"Demersal","coral",65,31.4951,28.4445,4.509234,"N",-16.93007,149.19332,0.0165526675787007
"Chromis retrofasciata","Pomacentridae","Actinopterygii","tropical","northern","both",-9.9859499999999,-9.96836999999987,0.0175800000000308,144.679230000001,144.694560000003,0.0153300000015122,"CS205","CS207",54,27.1434336525308,27.6977016997657,0.554268047234903,5.02535169073515,5.15888308335967,0.133531392624522,"rare",1488,2.7,"Planktivore",4,"Demersal","coral",65,31.4951,28.4445,4.509234,"N",-9.98595,144.67923,0.815704278503702
"Chromis ternatensis","Pomacentridae","Actinopterygii","tropical","northern","both",-9.95129999999991,-9.97456000000019,-0.0232600000002794,144.031780000001,144.693999999997,0.662219999995386,"TS21","CS209",179,26.9302325581395,27.6977016997657,0.767469141626197,7.61338421837956,7.83195356556585,0.218569347186295,"common",3013,3.4,"Planktivore",10,"Demersal","coral",36,31.3161,27.9749,6.7452115,"N",-9.9513,144.03178,0.443871409028798
"Chromis ternatensis","Pomacentridae","Actinopterygii","tropical","southern","east",-23.89878,-23.2465899999996,0.652190000000395,152.41618,151.773090000002,-0.643089999998182,"GBR2","GBR16",179,24.8693433652531,24.8112038303694,-0.0581395348837006,7.98286275146894,8.08673793451058,0.103875183041635,"common",3013,3.4,"Planktivore",10,"Demersal","coral",36,31.3161,27.9749,6.7452115,"N",-23.89878,152.41618,0.0998768809848976
"Chromis ternatensis","Pomacentridae","Actinopterygii","tropical","southern","west",-17.2294000000001,-17.2879999999999,-0.0585999999998172,146.091310000001,119.377500000001,-26.7138100000002,"GBR192","NWS88",179,26.432804377565,28.1975102599179,1.7647058823529,10.4790689565109,10.7060726622945,0.227003705783643,"common",3013,3.4,"Planktivore",10,"Demersal","coral",36,31.3161,27.9749,6.7452115,"N",-17.2294,146.09131,0.0783067335460998
"Chromis vanderbilti","Pomacentridae","Actinopterygii","tropical","southern","east",-29.9561200000001,-29.9578700000001,-0.00175000000000836,159.12732,159.028140000001,-0.0991799999989951,"EMR32","EMR21",94,22.0432558139535,22.4720383036936,0.428782489740101,8.40367029001237,8.97933889526233,0.575668605249954,"common",2840,3.2,"Planktivore",4.5,"Demersal","coral",20,29.866,25.43025,12.9229723,"SE",-29.95612,159.12732,0.421477428180598
"Chromis vanderbilti","Pomacentridae","Actinopterygii","tropical","southern","west",-13.8829499999998,-13.8954000000001,-0.0124500000002854,146.562430000002,146.5576,-0.00483000000230049,"CS156","CS157",94,27.273488372093,27.5566621067031,0.283173734610102,4.09104245335832,5.07753744390572,0.986494990547404,"common",2840,3.2,"Planktivore",4.5,"Demersal","coral",20,29.866,25.43025,12.9229723,"N",-13.88295,146.56243,-0.0026675786592989
"Chromis vanderbilti","Pomacentridae","Actinopterygii","tropical","northern","both",-15.4907999999997,-15.48135,0.00944999999971685,147.087230000001,147.104529999998,0.0172999999967089,"CS175","CS176",94,27.0189056087551,27.288926128591,0.27002051983585,5.47733681447821,6.05624580534831,0.578908990870101,"common",2840,3.2,"Planktivore",4.5,"Demersal","coral",20,29.866,25.43025,12.9229723,"N",-15.4908,147.08723,0.105731874144997
"Chromis viridis","Pomacentridae","Actinopterygii","tropical","southern","west",-23.1287200000005,-17.6089,5.51982000000051,113.752320000004,118.963640000001,5.21131999999751,"NMP-S3","NWS51",166,24.2370588235294,28.0337893296854,3.796730506156,10.6005564693216,10.6164053001563,0.015848830834706,"common",4625,2.5,"Planktivore",8,"Demersal","coral",12,31.144,26.982375,9.8034343,"SW",-23.12872,113.75232,0.7254275152684
